Using BRISK algorithm
Using brute force matcher
Using regular matching
Frame, t_detect, t_match, t_sort , t_transform, Training Descriptors, Query Descriptors, Matches, Min Distance, Max Distance
64, 0.01315, 0.21652, 0.00158, 0.07214, 5424, 532, 5424, 340.52606, 982.78076
65, 0.01114, 0.21766, 0.00386, 0.06577, 5424, 537, 5424, 296.34607, 930.05054
66, 0.01222, 0.21718, 0.00143, 0.05907, 5424, 537, 5424, 353.92654, 976.54034
67, 0.01297, 0.22015, 0.00330, 0.08820, 5424, 552, 5424, 325.36902, 945.76581
68, 0.01188, 0.22107, 0.00145, 0.06500, 5424, 542, 5424, 375.53961, 975.71100
69, 0.01309, 0.22889, 0.00143, 0.07054, 5424, 570, 5424, 320.76315, 965.69250
70, 0.01357, 0.21668, 0.00143, 0.07612, 5424, 542, 5424, 362.26648, 939.44769
71, 0.01289, 0.21833, 0.00368, 0.06752, 5424, 546, 5424, 348.58572, 903.09137
72, 0.01301, 0.22050, 0.00143, 0.06151, 5424, 545, 5424, 334.05838, 923.71478
73, 0.01346, 0.21875, 0.00354, 0.06081, 5424, 544, 5424, 318.58749, 954.32593
74, 0.01281, 0.22677, 0.00210, 0.06283, 5424, 536, 5424, 273.67865, 944.66980
75, 0.01271, 0.21922, 0.00204, 0.06869, 5424, 545, 5424, 337.67883, 963.50970
76, 0.01384, 0.20916, 0.00172, 0.07234, 5424, 517, 5424, 349.70703, 936.05450
77, 0.01166, 0.22854, 0.00160, 0.06644, 5424, 545, 5424, 303.99014, 922.61096
78, 0.01295, 0.22440, 0.00189, 0.07278, 5424, 551, 5424, 382.71530, 944.31830
79, 0.01139, 0.21591, 0.00175, 0.06681, 5424, 547, 5424, 334.11523, 900.35602
80, 0.01212, 0.22726, 0.00151, 0.06143, 5424, 557, 5424, 355.13519, 982.81281
81, 0.01267, 0.21143, 0.00310, 0.06271, 5424, 524, 5424, 350.82474, 986.17902
82, 0.01280, 0.21918, 0.00151, 0.06730, 5424, 557, 5424, 323.03714, 904.56177
83, 0.01322, 0.21449, 0.00143, 0.06938, 5424, 533, 5424, 360.53433, 936.69794
84, 0.01347, 0.22901, 0.00215, 0.06430, 5424, 556, 5424, 343.39774, 942.24042
85, 0.01192, 0.22769, 0.00218, 0.07433, 5424, 563, 5424, 371.16034, 964.96320
86, 0.01297, 0.21661, 0.00490, 0.07007, 5424, 530, 5424, 352.31094, 904.13605
87, 0.01445, 0.22527, 0.00143, 0.06421, 5424, 566, 5424, 310.38364, 945.95508
88, 0.01415, 0.22729, 0.00146, 0.07592, 5424, 562, 5424, 357.59195, 931.93506
89, 0.01236, 0.23099, 0.00159, 0.06542, 5424, 575, 5424, 357.52203, 963.36859
90, 0.01442, 0.22391, 0.00143, 0.06469, 5424, 545, 5424, 374.80261, 967.22595
91, 0.01422, 0.23276, 0.00149, 0.07188, 5424, 574, 5424, 386.65488, 939.50732
92, 0.01228, 0.22163, 0.00172, 0.06657, 5424, 534, 5424, 369.94998, 944.14880
93, 0.01343, 0.22873, 0.00221, 0.06337, 5424, 564, 5424, 326.58844, 965.16681
94, 0.01260, 0.22240, 0.00143, 0.06389, 5424, 544, 5424, 336.15472, 979.48254
95, 0.01350, 0.21927, 0.00151, 0.06768, 5424, 544, 5424, 348.44943, 1000.85815
96, 0.01250, 0.21608, 0.00150, 0.06491, 5424, 547, 5424, 362.24164, 958.94836
97, 0.01364, 0.21865, 0.00166, 0.06750, 5424, 537, 5424, 331.66699, 953.22137
98, 0.01333, 0.22545, 0.00143, 0.07071, 5424, 561, 5424, 301.20590, 945.62042
99, 0.01305, 0.21496, 0.00153, 0.06339, 5424, 524, 5424, 319.59506, 899.94891
100, 0.01135, 0.22019, 0.00191, 0.06550, 5424, 551, 5424, 343.29871, 963.66437
