Using SIFT algorithm
Using flann-based matcher
Using regular matching
Frame, t_detect, t_match, t_sort , t_transform, Training Descriptors, Query Descriptors, Matches, Min Distance, Max Distance
63, 0.12970, 0.20037, 0.00123, 0.04745, 3190, 1125, 3190, 33.00000, 448.15176
64, 0.11972, 0.16669, 0.00081, 0.05253, 3190, 866, 3190, 47.21229, 460.11630
65, 0.12678, 0.16373, 0.00095, 0.04846, 3190, 874, 3190, 39.37004, 451.19839
66, 0.09411, 0.09262, 0.00081, 0.05105, 3190, 512, 3190, 62.60991, 462.99243
67, 0.12305, 0.14427, 0.00082, 0.04814, 3190, 822, 3190, 39.23009, 438.53735
68, 0.11649, 0.14997, 0.00094, 0.04626, 3190, 762, 3190, 61.83850, 444.77411
69, 0.13246, 0.19070, 0.00084, 0.05443, 3190, 1061, 3190, 37.85499, 467.14343
70, 0.12908, 0.18992, 0.00088, 0.04663, 3190, 1028, 3190, 39.92493, 441.44534
71, 0.11961, 0.18618, 0.00084, 0.04868, 3190, 956, 3190, 45.89117, 475.67426
72, 0.12867, 0.17723, 0.00081, 0.05210, 3190, 957, 3190, 41.47288, 465.71881
73, 0.11667, 0.16166, 0.00081, 0.05077, 3190, 909, 3190, 39.00000, 459.97934
74, 0.12340, 0.18201, 0.00084, 0.04943, 3190, 936, 3190, 44.64303, 442.51102
75, 0.12334, 0.17446, 0.00111, 0.05817, 3190, 945, 3190, 52.74467, 462.24884
76, 0.12378, 0.16653, 0.00089, 0.05171, 3190, 942, 3190, 45.55217, 467.74246
77, 0.12594, 0.17191, 0.00094, 0.04978, 3190, 901, 3190, 34.45287, 448.14059
78, 0.13044, 0.16763, 0.00082, 0.05324, 3190, 918, 3190, 39.74921, 452.53729
79, 0.12779, 0.16027, 0.00082, 0.04928, 3190, 929, 3190, 42.44997, 480.78894
80, 0.12916, 0.17951, 0.00081, 0.04776, 3190, 996, 3190, 37.68289, 451.85284
81, 0.12320, 0.18082, 0.00127, 0.05424, 3190, 1020, 3190, 64.24173, 453.18869
82, 0.14337, 0.20178, 0.00082, 0.05704, 3190, 1084, 3190, 27.36786, 443.11060
83, 0.13099, 0.20943, 0.00081, 0.04964, 3190, 1114, 3190, 44.37342, 442.50876
84, 0.13311, 0.21322, 0.00095, 0.05149, 3190, 1145, 3190, 30.46309, 441.85065
85, 0.14021, 0.21534, 0.00096, 0.05799, 3190, 1126, 3190, 23.83275, 448.03238
86, 0.13576, 0.20407, 0.00084, 0.05049, 3190, 1118, 3190, 33.25658, 442.64658
87, 0.14471, 0.21707, 0.00095, 0.05583, 3190, 1144, 3190, 37.04052, 449.31171
88, 0.13061, 0.22385, 0.00081, 0.04639, 3190, 1123, 3190, 24.06242, 448.59558
89, 0.14091, 0.22118, 0.00081, 0.04752, 3190, 1146, 3190, 32.14032, 450.04111
90, 0.15223, 0.23554, 0.00081, 0.04694, 3190, 1165, 3190, 31.57531, 465.86478
91, 0.12715, 0.20549, 0.00086, 0.04779, 3190, 1104, 3190, 41.19466, 460.31076
92, 0.13590, 0.21082, 0.00081, 0.04622, 3190, 1167, 3190, 36.75595, 456.01974
93, 0.14310, 0.23109, 0.00095, 0.04902, 3190, 1185, 3190, 27.36786, 450.01889
94, 0.13617, 0.20397, 0.00082, 0.05806, 3190, 1124, 3190, 35.48239, 451.95685
95, 0.13462, 0.19935, 0.00135, 0.05052, 3190, 1099, 3190, 33.64521, 472.73355
96, 0.14670, 0.22777, 0.00088, 0.04899, 3190, 1171, 3190, 34.78505, 442.35959
97, 0.13662, 0.20728, 0.00081, 0.04629, 3190, 1109, 3190, 29.51271, 446.98657
98, 0.12413, 0.20094, 0.00082, 0.05058, 3190, 1121, 3190, 36.38681, 443.48282
99, 0.14638, 0.19439, 0.00118, 0.05375, 3190, 1114, 3190, 39.58535, 441.07257
100, 0.12694, 0.16168, 0.00092, 0.05330, 3190, 882, 3190, 25.84570, 467.22586
