Using SIFT algorithm
Using flann-based matcher
Using knn matching
Frame, t_detect, t_match, t_sort , t_transform, Training Descriptors, Query Descriptors, Matches, Min Distance, Max Distance
65, 0.08027, 0.05663, 0.00060, 0.01114, 3190, 306, 103, 55.29014, 325.27066
66, 0.07748, 0.06173, 0.00058, 0.01620, 3190, 331, 79, 72.69112, 314.83011
67, 0.08135, 0.06025, 0.00063, 0.01393, 3190, 282, 104, 91.02747, 318.90125
68, 0.08509, 0.05745, 0.00062, 0.01206, 3190, 311, 150, 85.95929, 327.77280
69, 0.07716, 0.04936, 0.00065, 0.03276, 3190, 263, 69, 109.08712, 336.18893
70, 0.08091, 0.04882, 0.00058, 0.03305, 3190, 256, 94, 56.00000, 319.00000
71, 0.07067, 0.04161, 0.00068, 0.00981, 3190, 221, 193, 82.70429, 342.35947
72, 0.10568, 0.14177, 0.00063, 0.01864, 3190, 692, 104, 56.25833, 283.93134
73, 0.11316, 0.12729, 0.00064, 0.00170, 3190, 677, 129, 68.05880, 281.21878
74, 0.07513, 0.06800, 0.00057, 0.03171, 3190, 299, 64, 23.89561, 328.90576
75, 0.07499, 0.04782, 0.00059, 0.02743, 3190, 220, 96, 65.10760, 360.44141
76, 0.09757, 0.10244, 0.00059, 0.03716, 3190, 522, 93, 47.38143, 292.78662
77, 0.08857, 0.08367, 0.00061, 0.01060, 3190, 424, 88, 53.20714, 312.70752
78, 0.09637, 0.08768, 0.00060, 0.03295, 3190, 444, 108, 61.49797, 309.91449
79, 0.09585, 0.10700, 0.00061, 0.03217, 3190, 563, 66, 70.04285, 287.33951
80, 0.09533, 0.10554, 0.00068, 0.03374, 3190, 532, 52, 54.26785, 318.11005
81, 0.09287, 0.10406, 0.00061, 0.03228, 3190, 559, 129, 66.55824, 315.27448
82, 0.09955, 0.10113, 0.00059, 0.03705, 3190, 505, 116, 75.24626, 353.72305
83, 0.09138, 0.09874, 0.00066, 0.02139, 3190, 510, 83, 77.92304, 295.64844
84, 0.09616, 0.09661, 0.00061, 0.03855, 3190, 506, 106, 84.87049, 302.89438
85, 0.09838, 0.10918, 0.00068, 0.03185, 3190, 542, 54, 91.58602, 301.64716
86, 0.09989, 0.10192, 0.00064, 0.01130, 3190, 533, 59, 110.04999, 353.36383
87, 0.10293, 0.09676, 0.00063, 0.03686, 3190, 516, 100, 54.03703, 300.44800
88, 0.09680, 0.10797, 0.00058, 0.00392, 3190, 550, 68, 74.52516, 314.58228
89, 0.10617, 0.10442, 0.00063, 0.03415, 3190, 516, 100, 54.69918, 312.55399
90, 0.09769, 0.10664, 0.00070, 0.03295, 3190, 494, 90, 48.13523, 369.23840
91, 0.10465, 0.10200, 0.00059, 0.01482, 3190, 537, 99, 68.60758, 316.79962
92, 0.08583, 0.09377, 0.00060, 0.02106, 3190, 463, 91, 65.36819, 319.60913
93, 0.10596, 0.09267, 0.00063, 0.02949, 3190, 515, 120, 61.20457, 294.06122
94, 0.09658, 0.09079, 0.00058, 0.03315, 3190, 491, 78, 64.79969, 313.50598
95, 0.10127, 0.09237, 0.00059, 0.03250, 3190, 505, 95, 85.02353, 305.35718
96, 0.10160, 0.09813, 0.00060, 0.01988, 3190, 510, 103, 85.77296, 303.03632
97, 0.09522, 0.09691, 0.00071, 0.01526, 3190, 509, 95, 88.40249, 313.49802
98, 0.09784, 0.10372, 0.00069, 0.03209, 3190, 519, 67, 46.56179, 310.68954
99, 0.09692, 0.09849, 0.00060, 0.03307, 3190, 519, 110, 49.45705, 325.52420
100, 0.09464, 0.09904, 0.00063, 0.03301, 3190, 492, 110, 57.15768, 323.52280
